web-scraper-order,web-scraper-start-url,item
"1566203434-955","https://study.baidu.com/tiku","[题目]
张某今年21岁,在某公司上班,每月有2
800元的收入。为了上班方便,张某在某小区里租了一间房。7月份,张某欲花2万元从李某处买一台二手汽车,此事遭到了其父母的强烈反对,但张某还是买了下来。同年10月,张某因车祸死亡。随后,其父找到李某,认为他们之间的买卖无效,要求李某返还钱款,开走汽车。1.张某向李某买汽车的行为是否有效?为什么?1.分析本案中买卖法律关系的构成要素。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】解答本题要注意判断上述买卖行为是否有效,要看张某是不是有民事行为能力,这是民事主体行为是否合法有效的一个必要条件,然后分析构成要素。【点评】本题主要民事权利和义务，需要考生对基础知识熟练掌握。【分析】解答本题要注意判断上述买卖行为是否有效,要看张某是不是有民事行为能力,这是民事主体行为是否合法有效的一个必要条件,然后分析构成要素。【点评】本题主要民事权利和义务，需要考生对基础知识熟练掌握。知识点：
[知识点：]
民事权利和义务"
"1566203434-1003","https://study.baidu.com/tiku","[题目]
陈平在电子市场碰到一男子，该男子称有一台全新的笔记本电脑，可以目前市价的三折出售。陈平到其住处，付钱后取走电脑。三个月后，警察找上门来，原来该男子是一盗窃团伙成员，电脑是行窃所得。警察要将电脑作为赃物扣押，陈平不同意。
试分析材料中的电脑归谁？为什么陈平付了钱却不能取得电脑所有权？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-1046","https://study.baidu.com/tiku","[题目]
刘某是某重点大学的毕业生，前些天学校组织校园招聘会，多家企业到学校招工，刘某忙于考研，错过了校园招聘会，看到很多同学找到了工作，他非常着急。

请为该同学指出求职的途径，提醒他求职时应注意的问题。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-1054","https://study.baidu.com/tiku","[题目]
《中华人民共和国个人所得税法(修正案)》在修订之前，全国人大常委会办公厅曾公布个税法修正案草案，向社会广泛征求意见，并以近24万条征求意见创下单项立法征求意见数之最。

该法规定，将个税起征点由现行的2
000元提高到3 500元。这就意味着月收入低于3
500元的工薪族不再缴纳个税，工薪所得纳税人占全部工薪收入人群的比重将由目前的28%下降到8%以下。专家指出，个税起征点提高的受益者主要是中低收入者，将有利于调节收入分配，实现社会公平。
结合《中华人民共和国个人所得税法(修正案)》的修订及实施，谈谈对我国社会主义法的本质的认识。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
生活在社会主义法治国家"
"1566203434-989","https://study.baidu.com/tiku","[题目]
材料一　关雄是某市税务局职工，由于工作吊儿郎当，被税务局以违反内部规章制度为由开除。关雄认为领导在给他“穿小鞋”，到法院起诉税务局。法院告诉他，行政机关对其工作人员的奖惩、任免是内部行政行为，不属于法院的主管范围，法院不受理。关雄不明白，不是可以民告官吗？怎么到自己这里就行不通呢？
材料二　建阳是某大学自考学生，因没参加学校组织的学位英语考试被拒发学位证书。建阳认为学校侵害了其荣誉权，诉请学校颁发学位证书。法院却认为授予学位证书为行政法律关系，不属民事诉讼的受案范围，据此驳回了建阳的起诉。
材料三　小管向法院起诉小霞欠款不还。可是小管住在西城区，小霞住在东城区，到底应该向哪个法院起诉呢？1.前两个案例中法院将原告拒之门外的做法有道理吗？1.你认为小管应该向哪个法院起诉？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
法律救济"
"1566203434-933","https://study.baidu.com/tiku","[题目]
甲公司开发了一款《英语漫步》的学习软件，获得用户好评，市场前景良好。甲公司技术骨干梁某辞职后跳槽到乙公司，复制和下载了《英语漫步》的大量数据和文件，经过部分修改和添加，取名《啄木鸟英语》对外发布与销售。甲公司聘请软件专家经过鉴定得出的鉴定意见是：《啄木鸟英语》的核心软件复制了甲公司的《英语漫步》。遂将乙公司告上法庭。运用《生活中的法律常识》中的相关知识，结合本案，回答下列问题：1.乙公司是否侵权，并说明理由。1.专家鉴定意见在诉讼起什么作用。题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-1048","https://study.baidu.com/tiku","[题目]
两家公司在买卖交易过程中，因买方反悔以传真形式订立的合同，故拒绝向供货方付款。   

   2013年8月，某包装制品公司通过传真与某纸品公司签定买卖合同，双方明确包装制品公司提供KT板3000张，包装制品公司按约于同月和10月两次发货。货款总金额为8.3万余元，纸品公司收到货物后, 包装制品公司开具了金额为7.6万余元的增值税发票，纸品公司也支付了货款1万元，但尚欠货款6万余元纸品公司迟迟不付。故包装制品公司向法院诉讼，要求纸品公司偿付货款6.1万余元。
纸品公司以传真件合同的字迹不清，发货数量有出入为由，拒付尚欠货款。
你认为法院会如何判理该案？为什么？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
法律救济"
"1566203434-993","https://study.baidu.com/tiku","[题目]
阅读材料，回答问题。

材料一   2010年1月28日，人民网报道，王女士的影楼与六岁儿童宋某的母亲达成协议：为宋某拍摄艺术照，如果拍摄效果好，则留一张比较大的相片供王女士影楼作为样本使用。但后来宋某的家人便发现王女士在没有征得其同意的情况下，已将宋某的照片印刷成广告本四千多份在社会上散发。此外，王女士还将宋某的照片外传，宋某的相片已被金华另一影楼制作成广告图片放在街头一大型广告栏内。六岁的儿童宋某以侵犯肖像权为由将王女士告上了法院。浙江武义法院经审理，判决王女士有权使用宋某的一张相片在其开设的影楼内做样本，除此之外，停止使用宋某的肖像做其他广告的行为；由王女士在判决生效后十日向宋某作出书面赔礼道歉。
材料二   一日，张某晃晃悠悠地骑着自行车闯入机动车道，此时刚巧碰上某电视台将做一期关于交通安全的节目，以警示市民违章行驶的危险性，正好将张某的违章行为用摄像机拍下。节目播出时，张某看见自己在电视上成了反面“教材”，非常恼火，觉得很不光彩。之后找到电视台的负责人，指责电视台侵犯他的肖像权，要求赔偿。1.什么是肖像权？1.请运用所学的法律知识，说明材料一中法院判决的依据。1.材料二中的电视台是否构成肖像侵权？为什么？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题考查有关名誉权和生命健康权的知识。本案中李某的行为首先侵犯了黄某的名誉权，然后他的侵权行为使黄某受到极大精神伤害，并导致其流产，这侵犯了黄某的生命健康权。【分析】本题考查有关名誉权和生命健康权的知识。本案中李某的行为首先侵犯了黄某的名誉权，然后他的侵权行为使黄某受到极大精神伤害，并导致其流产，这侵犯了黄某的生命健康权。【分析】本题考查有关名誉权和生命健康权的知识。本案中李某的行为首先侵犯了黄某的名誉权，然后他的侵权行为使黄某受到极大精神伤害，并导致其流产，这侵犯了黄某的生命健康权。知识点：
[知识点：]
民事权利和义务"
"1566203434-1067","https://study.baidu.com/tiku","[题目]
双方当事人对同一事实分别举出相反的证据，但都没有足够的依据否定对方证据的，人民法院应当怎样处理(   )A结合案件情况，并对证明力较大的证据予以确认B通过双方辩论确定胜负C应当不予采信双方的证据D责令当事人提出新的证据题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
法律救济"
"1566203434-1082","https://study.baidu.com/tiku","[题目]
我国对公民隐私的保护,是宪法规定的公民权利,如(　　)
①通讯自由                           ②通信秘密
③住宅不受侵犯                       ④不可告人的犯罪证据A①②③B①②④C①③④D②③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-924","https://study.baidu.com/tiku","[题目]
中华人民共和国全国人民代表大会于2017年3月15日通过了《民法总则》，尤其值得关注的是新加入的“个人信息”权与确立“数据”等虚拟财产保护的条款。这一条款保障了公民的（    ）A隐私权和财产权B隐私权和知识产权C姓名权和知识产权D姓名权和财产权题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
民事权利和义务,生活在社会主义法治国家"
"1566203434-1012","https://study.baidu.com/tiku","[题目]
某“减肥苦丁茶”的宣传单上赫然写着：服用“减肥苦丁茶”一个月便可起到消除体内垃圾毒素、消炎利便、降低血脂、对口腔炎有明显防治等功效；服用“减肥苦丁茶”一生，则可以使血黏度下降、使抗血小板凝聚、预防心血管疾病、预防癌症、延缓衰老。依照该宣传单所说，此“减肥苦丁茶”不仅具有保健功能，甚至还具有防癌的医疗作用。

但是，记者从国家食品药品监督管理局了解到，某“减肥苦丁茶”并不是保健食品，只是普通食品。
此案例中的宣传行为是不正当竞争行为吗？试运用法律知识作简要分析。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-1029","https://study.baidu.com/tiku","[题目]
2012年11月5日，果农王某与果商薛某签订了购买10吨苹果的合同。薛某预交1万元定金，3天之后，果商薛某开车来接货时却发现，苹果的个头和质量明显与合同标明是一级品有很大差距，薛某要求降低价格收购，王某不同意，两人发生纠纷，薛某没有买王某的苹果，王某拒绝返还1万元定金，后薛某起诉到法院，要求返还定金。2013年3月12日，法院判决薛某胜诉。 

请运用合同权利和义务的关系对上述材料进行分析。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
信守合同与违约"
"1566203434-1015","https://study.baidu.com/tiku","[题目]
坚持绿色发展，必须坚持节约资源和保护环境的基本国策，坚持可持续发展，推进美丽中国建设。为此，要推进公众参与，理性维护环境知情权，鼓励公众监督环境违法行为，推行生态环境和环境违法行为有奖举报制度；鼓励公民通过环境信访、调解、寻求司法求助等方式理性维护自己的合法权益。要倡导绿色消费，积极促进可持续消费，抑制过度、奢侈消费甚至扭曲性消费行为。随着社会的发展，我们每一个人都应该自觉树立生态公民的意识，积极投入到生态文明建设中去，争取早日进入一种理想的社会境界-生态文明社会。
结合材料，运用《政治生活》知识，谈谈公民应该如何积极投身到生态文明建设中去。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务,公民参与民主决策的多种方式"
"1566203434-1030","https://study.baidu.com/tiku","[题目]
大学生孙某与甲公司签订了劳动合同，孙某经常无故迟到、请假。月底发工资时，公司按照规定扣发孙某200元工资。孙某以劳动者有休息的权利和获得劳动报酬的权利为由，要求公司发给足额的工资。

运用劳动者权利和义务关系对上述材料进行分析。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-938","https://study.baidu.com/tiku","[题目]
赵先生和本地某“二都白沙杨梅”直销店签订了一份购买合同，约定在端午节前由直销店提供正宗二都白沙杨梅20箱。在端午前的6月2日，赵先生收到了直销店提供的20箱白沙杨梅。但是在当天的晚间电视节目中，赵先生看到当地白沙杨梅的开摘时间是6月9日。在赵先生的追问下，直销店最后承认这是外地杨梅，但是却拒绝赔偿。
结合所学法律知识，回答下列问题。1.该直销店违背了合同履行的什么原则？请结合材料说明理由。1.用不打官司解决纠纷的知识分析赵先生可以选择哪些方式来解决纠纷？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-1005","https://study.baidu.com/tiku","[题目]
国家环保总局副局长潘岳在回答记者关于环保困局之根本何在问题时指出：“‘环保风暴’不变成制度，不变成法律，是不能够根本解决问题的。”潘岳认为，环境指标一天没有真正纳入官员考核制度，就一天不能杜绝一些地方官员为了追求短平快的政绩和一些追求暴利的企业结合起来，不顾当地的资源环境条件，用人民的健康换取极少数人的特殊利益。这样的官员一天不被问责，反而因“发展有功”得以升迁，就一天不能阻止更多的官员效仿。

从依法治国的角度，谈谈国家应怎样解决我国环境污染严重、环境违法突出问题？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
生活在社会主义法治国家"
"1566203434-1064","https://study.baidu.com/tiku","[题目]
某村女青年王某家境贫寒，其父母强迫她嫁给个体户张某。张某已婚，与妻子感情不合，长期分居。王某不同意，父母便威胁与她断绝关系，张某用编造与妻子已离婚的谎言，骗取了与王某的结婚登记证。王某的父母收取了彩礼两万元。王某被迫与张某结婚。

结合上述材料说明王某的父母和张某违反了我国婚姻法的哪些原则。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
家庭与婚姻"
"1566203434-983","https://study.baidu.com/tiku","[题目]
李某所在的小区，要求需要停车位的业主每月缴纳300元停车保管费；李某交纳了300元。但同时，物业要求与李某签订这样一份协议：“车辆停放期间，万一车辆被他人盗取，物业处仅向业主提供偷盗者的情况，而由业主自行追回货物。物业不承担任何责任。”1.结合材料，分析例案中李某应该在该协议上签字吗？1.运用民事活动的原则分析李某是否应该签字的原因。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-1059","https://study.baidu.com/tiku","[题目]
2013年4月,河北某县与某著名歌星周某签订一份演出合同,合同约定在5月1日当天为其展销会演唱歌曲两首,该县支付演出费5万元。但在演出前半小时,周某提出费用太低,要求追加3万元,否则将拒绝参加演出。该县为使展销会顺利召开,被迫答应周某要求并同时支付了8万元演出费。展销会结束后,该县将周某告上法庭,要求退还3万元追加演出费。

你认为,周某应该将追加的3万元演出费退还给该县吗?为什么题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-970","https://study.baidu.com/tiku","[题目]
2017年9月，外出打工的张某回乡，发现自己的房子已不复存在，而自己宅基地的一半被村公路所占，另一半被邻居所占建成新房，并且邻居获得土地使用权证。张某把村委会和邻居告上法院，请求法院助其恢复原宅基地的使用权。结合材料，运用《生活中的法律常识》的相关知识，回答下列问题：1.张某的哪些合法权益被侵犯了？1.张某的请求能否得到法院支持，村委会和邻居应承担怎样的法律责任？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-923","https://study.baidu.com/tiku","[题目]
甲、乙夫妇二人有三个孩子，均已各自成家。甲与乙向三个孩子提出要赡养费。对此，大女儿认为自己是女儿，已经外嫁了，没再要过父母的钱，没有赡养义务了；二儿子认为自己家庭条件不好，本身已十分困难，没有能力赡养父母；小儿子认为姐姐和哥哥都不赡养父母，自己也不愿意赡养。
结合材料，运用《生活中的法律常识》的相关知识，回答下列问题：1.请用法律知识判断三个孩子的观点。1.甲、乙该怎样维护自己的合法权益？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
家庭与婚姻,民事权利和义务"
"1566203434-1021","https://study.baidu.com/tiku","[题目]
赵某不慎将某商场提货单丢失，按照商场挂失的要求，赵某交纳了挂失费200元。但同时，商场要求与赵某签订这样一份协议：“提货单报失期间，万一货物被他人冒领，提货处仅向报失人提供冒领者的情况，而由报失人自行向冒领者追回货物。提货处不承担任何责任。”

根据所学法律知识，你认为赵某应该在该协议上签字吗？为什么？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-968","https://study.baidu.com/tiku","[题目]
陈杰与李亮系邻居，2012年11月两人签订了房屋买卖合同，约定陈杰把自己的一套120平方米的楼房以35万元的价格卖给李亮，房款分两次付清，到第二次房款交清后，陈杰搬出房子，使其正式归李亮所有。在李亮交了第一次房款后不久，陈杰提出房价过低，要求解除买卖合同，但遭到了李亮的拒绝，双方最终走上了法庭。在法庭审理时，陈杰了解到负责审理案件的主审法官与李亮的父亲是好朋友，因此申请主审法官回避。2014年6月，案件经过审理，最终裁定陈杰要履行合同的约定。陈杰对此表示不服，但这时正好陈杰有一桩生意要做就匆忙到外地去了。半个月以后，他回来后想再请求法院重新审理此案时，他才发现判决已生效，对此他追悔莫及。1.陈杰申请法官回避的法律依据是什么?1.陈杰因忙于生意而失去了公民的哪项基本权利?题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题以日常生活中的一个案例为背景，考查诉讼权利的知识。本题涉及到了申请回避和上诉权两项权利。回答时着重把握这两项权利的法律规定，以此为依据来作答。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。【分析】本题以日常生活中的一个案例为背景，考查诉讼权利的知识。本题涉及到了申请回避和上诉权两项权利。回答时着重把握这两项权利的法律规定，以此为依据来作答。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。知识点：
[知识点：]
法律救济"
"1566203434-1087","https://study.baidu.com/tiku","[题目]
当事人对下列哪些行为不服，可提起行政复议（    ）A胡某因旷工被工厂开除，胡某不服，提请市劳动仲裁委员会仲裁。市劳动仲裁委员会对此作出的裁决B张村和李村因一块滩涂的所有权问题发生争议，县人民政府对此进行的裁决C孙某为市政府办公厅的一名副处长，由于平时不注意形象，在一次民意测验中，办公厅有80%的干部认为孙某不合格，据此，办公厅决定孙某改任助理调研员D徐某为物价局干部，有人举报其有受贿行为，虽然徐某辩称这是有人陷害，事实也证明徐某并未受贿，但物价局还是认为徐某群众关系不好，影响了单位形象，决定扣发年终奖金300元题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
法律救济"
"1566203434-981","https://study.baidu.com/tiku","[题目]
材料一　为响应“法治中国”新的号角,江苏先后采取一系列措施推进依法治省,提出民主法制健全、社会文明安定的基本目标;省委颁布《法治江苏建设纲要》,作出建设“法治江苏”的重要决定,明确提出在全国率先建设一个事事有法可依、人人知法守法、各方依法办事的法治省份;2012年3月,省委、省政府召开深化法治江苏建设大会,印发《深化法治江苏建设的意见》,提出到2015年建成全国法治建设先导区,实现法治政府建设水平、公正廉洁司法水平、社会管理法治化水平、法制宣传教育工作水平、法治创建绩效“五个位居全国前列”的工作目标。

材料二　《中华人民共和国立法法》总则规定:法律、行政法规、地方性法规、自治条例和单行条例的规定,应当依照法定的程序,从国家的整体利益出发,维护社会主义法制的统一和尊严;应当体现人民的意志,发扬社会主义民主,保障人民通过多种途径参与立法活动。1.材料一体现了依法治国的哪些基本观点?1.材料二中要求对推进依法治国,建立社会主义法治国家有什么重要意义?题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】第(1)问是体现类题目,解答时需要提取材料信息,链接到相应的依法治国的基本观点;第(2)问属于意义类题目,解答时需要结合材料二的信息,分析立法法对提高立法质量和保障人民当家作主地位的作用。【点评】本题主要考查生活在社会主义法治国家，需要考生对基础知识熟练掌握。【分析】第(1)问是体现类题目,解答时需要提取材料信息,链接到相应的依法治国的基本观点;第(2)问属于意义类题目,解答时需要结合材料二的信息,分析立法法对提高立法质量和保障人民当家作主地位的作用。【点评】本题主要考查生活在社会主义法治国家，需要考生对基础知识熟练掌握。知识点：
[知识点：]
生活在社会主义法治国家"
"1566203434-1076","https://study.baidu.com/tiku","[题目]
甲请乙为自己装修房子，要求必须在10月1日之前完工，甲答应在9月12号前将房子腾出。但直到9月20日，甲仍未腾出房子，乙也不能履行合同。下列对此认识正确的是（   ）A甲未履行协作义务，乙有权暂不履行合同B乙未装修是不履行合同义务的行为C若乙不能及时完工，则构成不完全履行合同行为D乙不履行义务，构成合同不履行行为题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
信守合同与违约"
"1566203434-977","https://study.baidu.com/tiku","[题目]
甲公司与乙公司签订买卖合同，由甲公司以总价款600万元的价格向乙公司提供一级茶叶2吨，并约定于2011年6月1日交货，迟交一天罚总价款的3%作为违约金，同时乙公司向甲公司交纳200万元作为定金。后因甲公司未能按时交货，双方起争议。1.甲公司称其未能交货的原因是因为茶农的茶叶被其他公司以高价买走，甲公司能否以此为由主张免除违约责任？1.如果当地茶叶因暴雨减产，致使茶叶价格上涨，而甲公司要完成任务，则需付出上千万元的价款购买茶叶，甲公司能否以此为由请求不再履行？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题考查违约行为、违约责任及违约承担方式继续履行的相关知识。第(1)问要明确无法定免责事由，必须承担违约责任。第(2)问要明确不能继续履行的特殊情况，同时指出不能履行但也需要通过其他方式补偿债权人的损失【点评】本题主要考查信守合同与违约，需要考生对基础知识熟练掌握。【分析】本题考查违约行为、违约责任及违约承担方式继续履行的相关知识。第(1)问要明确无法定免责事由，必须承担违约责任。第(2)问要明确不能继续履行的特殊情况，同时指出不能履行但也需要通过其他方式补偿债权人的损失【点评】本题主要考查信守合同与违约，需要考生对基础知识熟练掌握。知识点：
[知识点：]
信守合同与违约"
"1566203434-1027","https://study.baidu.com/tiku","[题目]
李某和黄某原是男女朋友关系，后因李某品行不佳分手。李某将自己起草并打印的“黄某其人”等三种材料共10页，散发、张贴于包括黄某丈夫陈某单位在内的多个单位。材料中“黄某自幼在其养父的奸淫蹂躏之下畸形成长，人格异常”等词语，给黄某精神造成了极大的伤害，并导致其流产。后经查明，被告在材料中所述的内容完全失实。

请结合所学法律知识，谈谈对本案中李某行为的认识。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-978","https://study.baidu.com/tiku","[题目]
钟毅婚后两年父亲去世，钟毅、母亲和三个兄弟继承了父亲的遗产。为了使母亲的晚年过得更好，钟毅想把自己继承父亲的遗产送给母亲。1.依据我国婚姻法，在家庭财产中，哪些财产是夫妻一方的财产？1.钟毅能自己决定把自己继承的遗产送给母亲吗？为什么？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题主要考查夫妻间的财产关系。夫妻的财产分为共同财产、个人财产、约定财产。第(1)问考查个人财产，第(2)问考查共同财产。

【点评】本题主要考查家庭与婚姻，需要考生对基础知识熟练掌握。【分析】本题主要考查夫妻间的财产关系。夫妻的财产分为共同财产、个人财产、约定财产。第(1)问考查个人财产，第(2)问考查共同财产。

【点评】本题主要考查家庭与婚姻，需要考生对基础知识熟练掌握。知识点：
[知识点：]
家庭与婚姻"
"1566203434-1060","https://study.baidu.com/tiku","[题目]
某化工厂排放废水，污染了农民甲、乙、丙、丁的农田，使四户农民所种庄稼分别减产40%、50%、60%和65%。因诉前协商索赔未果，甲、乙、丙、丁先后向人民法院提起诉讼。在法院审判员主持下通过调解，化工厂同农民甲、乙、丙达成赔偿协议。当人民法院向农民丁送达调解书时，丁以未参加调解和赔偿数额偏低为由不服，再次向人民法院提起诉讼。调解书对丁是否有效？农民丁是否有必要再行起诉？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
法律救济"
"1566203434-994","https://study.baidu.com/tiku","[题目]
2012年7月25日,江苏省启东法院公布,该院经过调解,老张与其曾供职的纺织公司达成了协议:公司一次性支付原告老张40000元,于2012年9月20日之前履行完毕。

老张在一家纺织公司做了7年的门卫。2011年7月,老张因连年工作,积劳成疾,在医院住了十来天。可就当他出院回公司上班时,却接到通知说自己被解雇了。老张气愤不已。在律师的帮助下,经过劳动仲裁程序后,老张向法院提起诉讼,请求法院判决纺织公司给付自己违法解除劳动合同双倍补偿金、支付加班工资等合计人民币146984元。但因双方没有签订劳动合同,老张很难找到有效的证据来支持自己的主张。后经法院调解最终达成一致。
结合所学知识,回答以下问题:1.老张的遭遇启示我们,劳动者与公司签订劳动合同有什么意义?1.老张最终是通过什么渠道维护了自己的合法权益?题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题以生活案例为背景,考查签订劳动合同的意义、劳动者的权利及劳动争议的处理方式等知识。老张因未与纺织公司签订正式劳动合同,所以维权出现困难,这说明了签订劳动合同的重要性;老张与纺织公司的纠纷,首先是通过申请仲裁,然后提起诉讼,最终维护了自己的合法权益。【点评】本题主要考查世界是永恒发展的，需要考生对基础知识熟练掌握。【分析】本题以生活案例为背景,考查签订劳动合同的意义、劳动者的权利及劳动争议的处理方式等知识。老张因未与纺织公司签订正式劳动合同,所以维权出现困难,这说明了签订劳动合同的重要性;老张与纺织公司的纠纷,首先是通过申请仲裁,然后提起诉讼,最终维护了自己的合法权益。【点评】本题主要考查世界是永恒发展的，需要考生对基础知识熟练掌握。知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-1078","https://study.baidu.com/tiku","[题目]
下列不属于专利的是（   ）A发明B实用新型C外观设计D名称专利题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-1074","https://study.baidu.com/tiku","[题目]
办网站不能一味追求点击率，开网店的要防范假冒伪劣，做平台的不能成为谣言扩散器，做搜索的不能仅以给钱的多少作为排位的标准。为促进网络健康发展，网络公司应（   ）A完善法律、加强监管B规避风险、明确网民责任C加强自律、守法经营D完善技术、提高经济效益题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-1008","https://study.baidu.com/tiku","[题目]
改革开放以来,中国共产党高度重视立法工作。党的十六届六中全会提出要“坚持科学立法、民主立法,完善发展民主政治、保障公民权利、推进社会事业等方面的法律法规”。2008年开始,法律草案公开征求意见由“常见”走向“常态”。人大立法从2005年7月第一次网上公开、2
249名网友对物权法草案提出9
605条意见,到2012年8月,劳动合同法修正案草案征集到557
243条网上意见,民主立法、开门立法走过了一段从无到有、与时俱进的历程。

结合材料,说明中国特色社会主义法律体系的形成体现了党的领导、人民当家作主和依法治国的统一。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
生活在社会主义法治国家"
"1566203434-1041","https://study.baidu.com/tiku","[题目]
随着我国经济的高速发展，社会环境发生着日新月异的变化。青少年是公民中的新生力量，他们是祖国的花朵，担当着国家发展的时代重任，他们的发展就是国家的未来。所以，青少年法律意识的培养就显得尤为重要。当前，青少年违法犯罪问题日趋严重，而且犯罪性质愈发暴力。原因主要有法律意识淡薄、价值观的扭曲、家庭教育的缺失等。青少年法律意识的培养主要依托于学校、家庭、社会的综合培养，宁夏育才中学历来重视对学生的法律教育。
请结合高一所学习的法律常识，围绕“高中生如何保护自己”这一主题阐述自己的见解。
要求：紧扣主题、条理清楚、字迹工整。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
法律救济"
